"Id","StartDate","EnterpriseNumber"
"9.000.637.027",15-06-1999,"0434.200.110"
"9.000.637.819",10-03-1988,"0434.299.187"
"9.000.638.512",25-11-1987,"0434.392.427"
"9.000.638.710",07-06-1988,"0434.397.375"
"9.000.639.007",14-02-1988,"0434.460.723"
"9.000.639.403",15-11-1987,"0434.515.458"
"9.000.639.601",07-06-1988,"0434.547.726"
"9.000.639.896",15-06-1988,"0434.565.740"
"9.000.639.995",23-05-1988,"0434.565.938"
"9.000.640.391",05-05-1988,"0434.594.147"
"9.000.640.688",23-11-2001,"0434.648.189"
"9.000.640.787",26-01-1988,"0434.654.624"
"9.000.640.886",15-06-1988,"0434.655.614"
"9.000.641.183",22-06-1988,"0434.683.328"
"9.000.641.381",08-07-1988,"0434.773.103"
"9.000.641.480",30-05-1988,"0434.801.312"
"9.000.641.876",18-07-1988,"0434.850.703"
"9.000.642.470",05-08-1988,"0434.887.424"
"9.000.642.569",13-03-1993,"0434.900.488"
"9.000.642.668",20-07-1988,"0434.902.765"
"9.000.642.866",06-07-1988,"0434.922.462"
"9.000.642.965",12-08-1988,"0434.959.678"
"9.000.643.064",31-08-1988,"0434.968.784"
"9.000.643.658",27-07-1988,"0435.068.754"
"9.000.644.945",06-09-1988,"0435.273.147"
"9.000.645.044",22-09-1988,"0435.287.302"
"9.000.645.341",20-09-1988,"0435.326.102"
"9.000.645.638",16-05-1988,"0435.344.512"
"9.000.645.836",13-04-1988,"0435.383.510"
"9.000.645.935",29-09-1988,"0435.385.389"
"9.000.646.133",25-07-1988,"0435.427.456"
"9.000.646.232",31-05-1988,"0435.467.246"
"9.000.646.925",14-10-1988,"0435.538.314"
"9.000.647.222",14-07-1988,"0435.565.929"
"9.000.647.321",07-07-1988,"0435.573.748"
"9.000.647.519",05-10-1988,"0435.582.656"
"9.000.647.618",05-02-1994,"0435.593.346"
"9.000.647.816",15-11-1988,"0435.686.881"
"9.000.648.113",30-09-1988,"0435.704.402"
"9.000.648.707",25-02-1993,"0435.788.435"
"9.000.648.806",07-07-1988,"0435.788.831"
"9.000.649.794",17-11-1988,"0435.900.380"
"9.000.650.289",11-07-1988,"0435.945.120"
"9.000.650.388",01-05-1988,"0435.959.768"
"9.000.650.487",20-10-1988,"0435.965.114"
"9.000.650.586",09-12-1988,"0435.974.418"
"9.000.650.883",07-11-1988,"0435.994.907"
"9.000.651.279",30-09-1988,"0436.083.591"
"9.000.651.378",22-03-1988,"0436.096.261"
"9.000.651.576",01-08-1988,"0436.118.433"
"9.000.651.873",21-11-1988,"0436.125.757"
"9.000.651.972",01-01-1988,"0436.132.289"
"9.000.652.071",01-07-1988,"0436.149.315"
"9.000.652.269",30-12-1988,"0436.156.243"
"9.000.652.368",10-11-1988,"0436.177.821"
"9.000.652.467",13-02-1993,"0436.198.706"
"9.000.652.665",01-01-1989,"0436.213.849"
"9.000.652.962",13-01-1989,"0436.286.105"
"9.000.653.358",15-12-1988,"0436.324.014"
"9.000.653.556",29-12-1988,"0436.383.895"
"9.000.653.655",18-01-1989,"0436.435.365"
"9.000.653.853",13-01-1989,"0436.435.959"
"9.000.654.051",17-01-1989,"0436.444.966"
"9.000.654.249",21-11-1988,"0436.468.128"
"9.000.654.744",09-01-1989,"0436.557.408"
"9.000.655.041",02-11-1988,"0436.644.510"
"9.000.655.536",28-10-1988,"0436.672.521"
"9.000.656.031",01-03-1989,"0436.743.785"
"9.000.656.229",20-12-1988,"0436.762.393"
"9.000.656.526",28-11-1988,"0436.789.812"
"9.000.656.724",18-11-1988,"0436.798.324"
"9.000.657.615",17-03-1989,"0436.912.348"
"9.000.658.506",14-02-1989,"0436.998.856"
"9.000.658.605",08-11-1999,"0437.023.305"
"9.000.658.803",01-03-1989,"0437.081.901"
"9.000.658.902",07-10-1988,"0437.098.529"
"9.000.659.001",01-04-1989,"0437.098.628"
"9.000.659.296",24-03-1989,"0437.133.765"
"9.000.659.395",11-04-1989,"0437.154.155"
"9.000.659.593",26-12-1988,"0437.165.142"
"9.000.659.791",27-01-1989,"0437.184.047"
"9.000.659.890",23-09-1992,"0437.210.771"
"9.000.660.088",12-04-1989,"0437.227.597"
"9.000.660.187",11-09-2001,"0437.251.947"
"9.000.660.385",22-02-1989,"0437.256.402"
"9.000.660.484",01-04-1989,"0437.267.981"
"9.000.660.583",13-09-1988,"0437.291.242"
"9.000.660.781",25-04-1989,"0437.297.180"
"9.000.660.880",13-09-1988,"0437.298.368"
"9.000.660.979",28-04-1989,"0437.310.345"
"9.000.661.078",03-12-1992,"0437.315.491"
"9.000.661.276",11-11-1988,"0437.341.425"
"9.000.661.375",24-04-1989,"0437.356.073"
"9.000.661.573",10-05-1989,"0437.366.664"
"9.000.662.167",28-04-1989,"0437.440.603"
"9.000.662.266",01-05-1989,"0437.461.783"
"9.000.662.464",05-02-1989,"0437.493.655"
"9.000.662.662",24-07-2001,"0437.512.065"
"9.000.662.959",19-06-1989,"0437.545.422"
"9.000.663.058",02-03-1989,"0437.556.607"
"9.000.663.553",23-06-1989,"0437.598.177"
"9.000.663.949",02-06-1989,"0437.633.712"
"9.000.664.048",16-06-1989,"0437.641.333"
"9.000.664.147",28-02-1989,"0437.648.558"
"9.000.664.345",26-05-1989,"0437.676.668"
"9.000.664.444",30-03-1989,"0437.708.540"
"9.000.664.543",07-06-1989,"0437.733.581"
"9.000.664.741",10-07-1989,"0437.740.016"
"9.000.665.533",20-07-1989,"0437.850.674"
"9.000.665.929",21-06-1989,"0437.860.968"
"9.000.666.226",20-02-1989,"0437.939.261"
"9.000.666.919",29-06-1992,"0438.012.408"
"9.000.667.117",01-06-1989,"0438.059.720"
"9.000.667.414",08-08-1989,"0438.063.876"
"9.000.667.909",02-02-1989,"0438.141.476"
"9.000.668.305",25-08-1989,"0438.155.433"
"9.000.668.404",21-06-1989,"0438.167.212"
"9.000.668.503",16-08-1989,"0438.171.269"
"9.000.668.602",15-05-1989,"0438.174.536"
"9.000.668.897",21-08-1989,"0438.207.990"
"9.000.668.996",12-08-1989,"0438.217.591"
"9.000.669.095",15-08-1989,"0438.217.789"
"9.000.669.491",21-09-1989,"0438.246.196"
"9.000.669.590",12-09-1989,"0438.256.292"
"9.000.669.887",27-07-1989,"0438.282.919"
"9.000.669.986",22-09-1989,"0438.314.195"
"9.000.670.085",12-01-1989,"0438.314.393"
"9.000.670.283",02-09-1989,"0438.350.027"
"9.000.670.976",01-09-1989,"0438.424.360"
"9.000.671.273",01-06-1989,"0438.459.794"
"9.000.671.372",26-01-1989,"0438.469.890"
"9.000.671.669",25-08-1989,"0438.506.613"
"9.000.671.966",08-09-1989,"0438.531.456"
"9.000.672.164",03-07-1989,"0438.544.918"
"9.000.672.758",01-11-1989,"0438.584.411"
"9.000.673.154",23-08-1989,"0438.602.722"
"9.000.673.451",16-10-1989,"0438.616.578"
"9.000.673.550",08-09-1989,"0438.620.241"
"9.000.673.748",05-10-1989,"0438.627.961"
"9.000.673.946",01-04-1989,"0438.644.688"
"9.000.674.045",09-11-1989,"0438.644.886"
"9.000.674.243",28-06-1989,"0438.657.754"
"9.000.674.342",03-05-1989,"0438.663.989"
"9.000.674.540",10-04-2002,"0438.671.711"
"9.000.674.738",03-07-1989,"0438.686.656"
"9.000.674.837",17-03-1989,"0438.707.145"
"9.000.675.530",31-08-1989,"0438.787.814"
"9.000.676.421",29-09-1989,"0438.840.074"
"9.000.676.718",27-06-1989,"0438.863.533"
"9.000.677.213",01-09-1898,"0438.900.947"
"9.000.677.312",07-03-1992,"0438.907.677"
"9.000.677.510",27-09-1989,"0438.915.793"
"9.000.677.609",29-11-1989,"0438.921.931"
"9.000.677.708",01-11-1989,"0438.959.939"
"9.000.678.104",27-11-1989,"0439.006.063"
"9.000.678.597",06-03-1989,"0439.054.365"
"9.000.679.092",20-09-1989,"0439.168.389"
"9.000.679.686",14-12-1989,"0439.208.278"
"9.000.680.181",11-01-1990,"0439.258.065"
"9.000.680.280",29-12-1989,"0439.273.309"
"9.000.680.379",18-12-1989,"0439.283.306"
"9.000.680.874",27-08-2002,"0439.340.318"
"9.000.680.973",26-04-2002,"0439.348.731"
"9.000.681.567",21-12-1989,"0439.463.151"
"9.000.681.765",31-01-1989,"0439.492.251"
"9.000.681.864",02-02-1995,"0439.494.726"
"9.000.682.161",04-10-1989,"0439.522.638"
"9.000.682.260",15-01-1990,"0439.533.130"
"9.000.682.755",08-12-1989,"0439.567.277"
"9.000.682.854",09-10-1989,"0439.595.684"
"9.000.683.250",21-12-1989,"0439.654.082"
"9.000.683.349",21-12-1989,"0439.654.181"
"9.000.683.448",21-12-1989,"0439.656.062"
"9.000.683.547",21-12-1989,"0439.656.755"
"9.000.684.141",29-01-1990,"0439.740.986"
"9.000.684.834",29-12-1989,"0439.817.004"
"9.000.685.131",29-12-1989,"0439.864.613"
"9.000.685.329",22-02-1990,"0439.874.907"
"9.000.685.428",06-10-1989,"0439.897.572"
"9.000.685.626",22-02-1990,"0439.901.631"
"9.000.685.824",11-12-1989,"0439.914.893"
"9.000.686.022",10-09-1989,"0439.923.506"
"9.000.686.319",01-03-1990,"0439.962.405"
"9.000.686.418",01-02-1990,"0439.966.660"
"9.000.686.715",08-05-1990,"0439.976.756"
"9.000.687.408",02-01-1990,"0440.068.907"
"9.000.687.903",08-12-1989,"0440.131.461"
"9.000.688.101",24-03-1990,"0440.138.983"
"9.000.688.297",14-06-1994,"0440.142.448"
"9.000.688.396",14-03-1990,"0440.149.079"
"9.000.688.495",09-02-1990,"0440.151.851"
"9.000.688.792",20-04-1990,"0440.181.842"
"9.000.688.990",23-11-1989,"0440.218.662"
"9.000.689.089",30-12-1995,"0440.221.830"
"9.000.689.287",14-03-1990,"0440.241.230"
"9.000.689.485",14-05-1989,"0440.256.571"
"9.000.689.584",22-03-1990,"0440.258.947"
"9.000.689.881",08-03-1990,"0440.286.661"
"9.000.690.277",09-03-1989,"0440.310.813"
"9.000.690.673",22-03-1990,"0440.391.282"
"9.000.690.871",10-01-1990,"0440.407.714"
"9.000.691.168",29-11-1989,"0440.426.223"
"9.000.691.267",19-10-1989,"0440.427.906"
"9.000.691.465",14-12-1989,"0440.451.660"
"9.000.691.564",23-11-1989,"0440.454.036"
"9.000.691.663",01-12-1989,"0440.466.607"
"9.000.692.158",20-04-1990,"0440.517.481"
"9.000.692.257",21-12-1989,"0440.523.421"
"9.000.692.455",26-03-1990,"0440.524.213"
"9.000.692.653",01-08-1989,"0440.542.821"
"9.000.692.752",16-03-1990,"0440.546.581"
"9.000.692.950",06-04-1990,"0440.551.234"
"9.000.693.049",13-03-1990,"0440.554.105"
"9.000.693.148",11-05-1990,"0440.567.466"
"9.000.693.247",19-04-1990,"0440.577.760"
"9.000.693.742",14-10-1999,"0440.605.969"
"9.000.694.435",19-01-1990,"0440.697.823"
"9.000.695.227",26-03-1990,"0440.837.284"
"9.000.695.425",19-02-1990,"0440.861.634"
"9.000.695.524",21-02-1990,"0440.864.505"
"9.000.695.920",14-03-1990,"0440.899.939"
"9.000.696.118",20-03-1990,"0440.929.138"
"9.000.696.316",15-06-1990,"0440.951.904"
"9.000.696.613",21-05-1990,"0440.967.740"
"9.000.696.811",15-06-1990,"0440.989.417"
"9.000.697.108",05-07-1990,"0441.011.983"
"9.000.697.207",11-12-1989,"0441.017.626"
"9.000.697.801",29-04-1992,"0441.042.271"
"9.000.698.195",05-06-1990,"0441.123.336"
"9.000.698.591",29-04-1992,"0441.150.456"
"9.000.698.690",05-07-1990,"0441.157.186"
"9.000.698.789",22-03-1990,"0441.163.324"
"9.000.698.987",01-07-1990,"0441.167.678"
"9.000.699.086",09-05-1990,"0441.173.024"
"9.000.699.185",01-01-1990,"0441.174.212"
"9.000.699.383",20-04-1990,"0441.197.174"
"9.000.699.779",22-02-1990,"0441.224.789"
"9.000.700.373",08-05-1990,"0441.249.931"
"9.000.700.967",01-09-1990,"0441.309.517"
"9.000.701.165",11-07-1990,"0441.317.039"
"9.000.701.462",29-08-1990,"0441.336.142"
"9.000.701.660",17-07-1990,"0441.352.869"
"9.000.702.353",01-04-1990,"0441.420.076"
"9.000.702.452",01-01-1989,"0441.424.531"
"9.000.702.749",22-08-1990,"0441.459.767"
"9.000.703.244",12-10-1990,"0441.529.548"
"9.000.703.343",01-10-1990,"0441.548.849"
"9.000.703.442",20-07-1990,"0441.555.183"
"9.000.703.541",26-03-1990,"0441.557.460"
"9.000.703.640",21-05-1990,"0441.565.081"
"9.000.703.739",21-05-1990,"0441.565.279"
"9.000.703.838",16-05-1990,"0441.565.378"
"9.000.703.937",06-05-1990,"0441.565.477"
"9.000.704.135",25-05-1990,"0441.583.491"
"9.000.704.234",07-06-1990,"0441.587.154"
"9.000.704.333",23-10-1990,"0441.595.072"
"9.000.704.531",01-07-1990,"0441.599.923"
"9.000.704.729",03-07-1990,"0441.626.053"
"9.000.704.927",01-10-1990,"0441.636.644"
"9.000.705.224",18-09-1990,"0441.675.939"
"9.000.705.719",08-10-1990,"0441.710.086"
"9.000.706.016",01-09-1990,"0441.720.974"
"9.000.706.115",15-10-1990,"0441.728.201"
"9.000.706.214",07-08-1990,"0441.731.367"
"9.000.706.412",11-05-1990,"0441.742.849"
"9.000.706.709",08-05-1990,"0441.756.014"
"9.000.707.204",31-08-1990,"0441.785.807"
"9.000.707.501",15-04-1999,"0441.795.606"
"9.000.707.697",16-11-1990,"0441.834.307"
"9.000.707.895",05-11-1990,"0441.851.826"
"9.000.707.994",25-06-1990,"0441.857.764"
"9.000.708.588",31-08-1990,"0441.888.745"
"9.000.708.786",21-11-1990,"0441.898.049"
"9.000.709.281",01-10-1990,"0441.975.055"
"9.000.709.578",05-11-1990,"0441.979.015"
"9.000.709.677",14-09-1990,"0441.982.280"
"9.000.709.875",05-12-1990,"0441.989.012"
"9.000.709.974",29-11-1990,"0442.019.595"
"9.000.710.172",01-10-1990,"0442.034.245"
"9.000.710.766",26-07-1990,"0442.076.609"
"9.000.711.162",31-10-1990,"0442.139.658"
"9.000.711.360",30-04-1990,"0442.169.352"
"9.000.711.558",10-08-1990,"0442.170.045"
"9.000.711.756",04-10-1990,"0442.176.577"
"9.000.711.855",15-10-1990,"0442.183.804"
"9.000.713.142",02-10-1990,"0442.319.406"
"9.000.713.241",05-06-1990,"0442.338.212"
"9.000.713.340",23-10-1990,"0442.352.563"
"9.000.713.439",15-01-1990,"0442.359.491"
"9.000.713.637",18-01-1991,"0442.393.640"
"9.000.713.934",11-09-1989,"0442.404.924"
"9.000.714.033",03-12-1990,"0442.413.733"
"9.000.714.231",20-12-1990,"0442.428.777"
"9.000.714.429",15-11-1990,"0442.465.696"
"9.000.714.528",13-09-1990,"0442.465.894"
"9.000.714.627",08-01-1991,"0442.474.210"
"9.000.715.023",26-11-1990,"0442.575.861"
"9.000.715.221",17-01-1991,"0442.583.284"
"9.000.715.419",23-11-1990,"0442.598.231"
"9.000.715.815",16-11-1990,"0442.632.378"
"9.000.716.508",17-10-1990,"0442.691.865"
"9.000.716.607",01-07-1990,"0442.705.327"
"9.000.717.201",21-12-1990,"0442.748.778"
"9.000.717.397",19-11-1990,"0442.757.488"
"9.000.717.496",12-12-1990,"0442.760.953"
"9.000.717.595",26-02-1991,"0442.775.009"
"9.000.717.892",19-11-1990,"0442.796.189"
"9.000.718.189",07-01-1991,"0442.866.861"
"9.000.718.585",31-12-1990,"0442.913.777"
"9.000.718.684",20-10-1990,"0442.933.474"
"9.000.718.882",15-03-1990,"0442.948.916"
"9.000.720.070",06-08-1990,"0443.045.322"
"9.000.720.268",20-08-1992,"0443.050.567"
"9.000.720.367",19-12-1990,"0443.058.188"
"9.000.720.664",30-01-1989,"0443.079.766"
"9.000.720.862",03-12-1990,"0443.089.466"
"9.000.720.961",09-11-1989,"0443.105.502"
"9.000.721.060",11-07-1990,"0443.136.877"
"9.000.721.258",08-11-2002,"0443.147.468"
"9.000.721.357",18-09-1990,"0443.148.854"
"9.000.721.951",13-02-1991,"0443.187.852"
"9.000.722.050",26-02-1991,"0443.189.634"
"9.000.722.149",19-12-1990,"0443.202.304"
"9.000.722.347",11-12-1990,"0443.243.082"
"9.000.723.238",13-02-1991,"0443.286.832"
"9.000.723.634",25-10-1990,"0443.344.834"
"9.000.723.733",12-10-1990,"0443.349.386"
"9.000.724.030",17-09-1990,"0443.362.947"
"9.000.724.723",11-01-1991,"0443.472.023"
"9.000.724.921",14-04-1990,"0443.477.367"
"9.000.726.703",01-02-1991,"0443.623.164"
"9.000.726.802",03-04-2000,"0443.626.332"
"9.000.727.196",21-02-1991,"0443.674.238"
"9.000.727.394",30-05-2001,"0443.709.177"
"9.000.727.592",22-03-1991,"0443.734.913"
"9.000.727.790",08-02-1991,"0443.748.274"
"9.000.728.087",18-03-1991,"0443.774.010"
"9.000.728.186",17-01-1991,"0443.775.592"
"9.000.728.285",15-02-1991,"0443.794.004"
"9.000.728.582",01-09-1999,"0443.833.495"
"9.000.728.681",12-03-1991,"0443.838.049"
"9.000.728.978",10-04-1991,"0443.858.043"
"9.000.729.275",19-04-1991,"0443.871.010"
"9.000.729.473",01-01-1991,"0443.897.536"
"9.000.729.671",04-02-1991,"0443.910.107"
"9.000.729.770",01-01-1991,"0443.915.847"
"9.000.729.968",14-05-1991,"0443.924.359"
"9.000.730.067",14-05-1991,"0443.925.052"
"9.000.730.364",28-03-1991,"0443.936.732"
"9.000.730.463",18-03-1991,"0443.941.185"
"9.000.730.562",20-04-1991,"0443.974.641"
"9.000.731.057",24-05-1991,"0444.014.530"
"9.000.731.255",07-05-1991,"0444.021.260"
"9.000.731.453",11-06-1992,"0444.025.517"
"9.000.731.849",16-01-1991,"0444.079.064"
"9.000.731.948",15-03-1991,"0444.086.982"
"9.000.732.146",03-06-1991,"0444.088.863"
"9.000.732.641",22-11-1999,"0444.100.147"
"9.000.732.839",24-04-1991,"0444.121.824"
"9.000.733.136",15-03-1991,"0444.163.592"
"9.000.733.235",11-03-1991,"0444.192.395"
"9.000.733.829",24-05-1991,"0444.230.009"
"9.000.734.522",31-05-1991,"0444.269.205"
"9.000.734.720",19-07-1994,"0444.282.071"
"9.000.734.819",19-04-1991,"0444.283.853"
"9.000.735.710",25-06-1991,"0444.377.388"
"9.000.735.809",21-06-1991,"0444.383.823"
"9.000.736.601",13-03-1990,"0444.501.906"
"9.000.736.797",10-05-1991,"0444.515.366"
"9.000.736.995",08-02-1991,"0444.536.845"
"9.000.737.688",03-07-1991,"0444.610.782"
"9.000.737.886",15-04-1991,"0444.612.960"
"9.000.738.084",11-04-1991,"0444.640.080"
"9.000.738.183",15-03-1991,"0444.648.097"
"9.000.738.480",21-08-1991,"0444.660.470"
"9.000.738.678",01-05-1991,"0444.685.810"
"9.000.738.975",15-03-1991,"0444.703.626"
"9.000.739.074",20-03-1991,"0444.714.316"
"9.000.739.371",15-05-1991,"0444.738.565"
"9.000.739.470",28-06-1991,"0444.744.802"
"9.000.739.668",14-07-1991,"0444.748.463"
"9.000.739.767",12-02-1991,"0444.751.829"
"9.000.739.965",03-06-1991,"0444.784.392"
"9.000.740.064",25-01-1991,"0444.784.887"
"9.000.740.262",29-04-1991,"0444.794.389"
"9.000.740.658",25-07-1991,"0444.826.954"
"9.000.740.757",06-06-1991,"0444.831.607"
"9.000.740.856",09-07-1991,"0444.836.951"
"9.000.741.054",12-08-1991,"0444.871.001"
"9.000.741.549",05-08-1991,"0444.894.854"
"9.000.742.044",01-06-1991,"0444.917.521"
"9.000.742.341",21-08-1991,"0444.942.067"
"9.000.742.638",24-09-1991,"0444.967.407"
"9.000.742.737",24-09-1991,"0444.967.605"
"9.000.743.034",16-01-1991,"0444.982.154"
"9.000.743.232",25-03-1991,"0444.985.520"
"9.000.743.331",01-05-1991,"0444.990.468"
"9.000.743.529",27-09-1991,"0445.008.185"
"9.000.743.628",27-09-1991,"0445.008.284"
"9.000.743.727",04-06-1991,"0445.027.585"
"9.000.743.925",02-08-1991,"0445.048.470"
"9.000.744.024",01-08-1990,"0445.060.645"
"9.000.744.123",18-09-1991,"0445.062.130"
"9.000.745.509",15-10-1991,"0445.172.491"
"9.000.745.608",15-10-1991,"0445.172.689"
"9.000.745.707",15-10-1991,"0445.172.788"
"9.000.745.806",15-10-1991,"0445.172.887"
"9.000.745.905",15-10-1991,"0445.172.986"
"9.000.746.004",15-10-1991,"0445.173.184"
"9.000.746.202",15-10-1991,"0445.175.758"
"9.000.746.301",24-08-1991,"0445.178.332"
"9.000.746.596",14-10-1991,"0445.205.650"
"9.000.746.695",19-06-1991,"0445.218.320"
"9.000.746.794",03-10-1991,"0445.218.419"
"9.000.747.091",01-08-1991,"0445.230.592"
"9.000.747.784",21-10-1991,"0445.257.318"
"9.000.747.883",21-10-1991,"0445.257.417"
"9.000.747.982",21-10-1991,"0445.257.516"
"9.000.748.081",21-10-1991,"0445.257.813"
"9.000.748.180",21-10-1991,"0445.258.209"
"9.000.748.873",24-10-1991,"0445.301.561"
"9.000.748.972",24-10-1991,"0445.302.947"
"9.000.749.170",19-02-1991,"0445.304.333"
"9.000.749.269",24-10-1991,"0445.306.214"
"9.000.749.368",07-10-1991,"0445.310.469"
"9.000.749.566",22-08-1991,"0445.316.805"
"9.000.749.764",26-08-1991,"0445.341.054"
"9.000.749.962",01-10-1991,"0445.354.219"
"9.000.750.160",15-10-1991,"0445.365.701"
"9.000.750.556",01-10-1991,"0445.376.785"
"9.000.750.655",06-11-1991,"0445.396.086"
"9.000.750.754",06-11-1991,"0445.396.185"
"9.000.750.952",01-07-1991,"0445.402.521"
"9.000.751.249",18-06-1991,"0445.444.784"
"9.000.751.645",07-11-1991,"0445.496.848"
"9.000.751.843",16-09-1991,"0445.525.057"
"9.000.752.041",15-07-1991,"0445.571.874"
"9.000.752.338",01-09-1991,"0445.576.626"
"9.000.752.437",01-10-1991,"0445.583.554"
"9.000.753.229",13-05-1991,"0445.649.573"
"9.000.753.526",07-10-1991,"0445.682.732"
"9.000.753.625",08-11-1991,"0445.697.974"
"9.000.753.922",12-11-1991,"0445.712.822"
"9.000.754.021",17-09-1991,"0445.721.037"
"9.000.754.120",17-10-1991,"0445.721.235"
"9.000.754.417",26-08-1991,"0445.734.301"
"9.000.754.813",19-11-1991,"0445.768.250"
"9.000.755.011",21-11-1991,"0445.781.118"
"9.000.755.407",11-11-1991,"0445.805.466"
"9.000.755.605",21-11-1991,"0445.828.727"
"9.000.755.803",09-12-1991,"0445.836.942"
"9.000.756.197",23-07-1997,"0445.854.065"
"9.000.756.692",18-10-1991,"0445.872.079"
"9.000.756.890",01-10-1991,"0445.881.878"
"9.000.756.989",13-12-1991,"0445.882.076"
"9.000.757.286",03-12-1991,"0445.918.106"
"9.000.757.385",27-11-1991,"0445.934.536"
"9.000.757.484",03-12-1991,"0445.945.523"
"9.000.758.078",25-10-1991,"0446.086.172"
"9.000.758.177",06-11-1991,"0446.091.716"
"9.000.758.672",09-01-1992,"0446.132.890"
"9.000.758.969",19-06-1991,"0446.197.030"
"9.000.759.167",27-12-1991,"0446.216.628"
"9.000.759.464",23-12-1991,"0446.233.850"
"9.000.759.761",25-10-1990,"0446.240.085"
"9.000.759.959",16-01-1992,"0446.307.391"
"9.000.760.355",12-02-1992,"0446.329.167"
"9.000.760.454",11-12-1991,"0446.331.246"
"9.000.761.048",24-05-1990,"0446.366.284"
"9.000.761.246",17-02-1992,"0446.370.343"
"9.000.761.345",04-11-1991,"0446.381.330"
"9.000.761.939",18-02-1992,"0446.442.795"
"9.000.762.335",17-12-1991,"0446.493.473"
"9.000.762.533",16-01-1992,"0446.520.593"
"9.000.763.127",01-12-1991,"0446.541.775"
"9.000.763.820",11-03-1992,"0446.623.038"
"9.000.763.919",01-01-1992,"0446.626.404"
"9.000.764.414",17-01-1992,"0446.668.469"
"9.000.764.513",20-02-1992,"0446.673.914"
"9.000.764.612",21-01-1992,"0446.674.508"
"9.000.764.711",15-02-1992,"0446.693.710"
"9.000.764.810",30-10-1991,"0446.694.403"
"9.000.764.909",17-09-1992,"0446.694.601"
"9.000.765.008",15-02-1992,"0446.700.143"
"9.000.765.107",18-03-1992,"0446.702.915"
"9.000.765.206",30-01-1992,"0446.727.758"
"9.000.765.503",10-03-1992,"0446.737.953"
"9.000.766.194",04-02-1992,"0446.761.214"
"9.000.766.293",23-03-1992,"0446.766.756"
"9.000.766.689",01-12-1991,"0446.786.057"
"9.000.767.283",24-02-1992,"0446.811.296"
"9.000.767.382",31-01-1992,"0446.811.494"
"9.000.767.481",10-10-1991,"0446.820.008"
"9.000.768.174",22-01-1992,"0446.862.469"
"9.000.768.471",31-01-1992,"0446.878.406"
"9.000.768.669",26-03-1992,"0446.879.394"
"9.000.768.768",28-02-1992,"0446.887.116"
"9.000.768.867",25-02-1992,"0446.887.908"
"9.000.769.065",01-12-1991,"0446.897.509"
"9.000.769.362",17-03-1992,"0446.914.533"
"9.000.769.560",23-01-1992,"0446.920.768"
"9.000.770.550",21-01-1992,"0446.993.420"
"9.000.770.649",16-03-1992,"0446.995.497"
"9.000.770.748",19-02-1992,"0447.002.427"
"9.000.771.243",19-02-1992,"0447.098.338"
"9.000.771.342",25-10-1991,"0447.098.437"
"9.000.771.441",23-04-1992,"0447.103.088"
"9.000.771.837",14-02-1992,"0447.153.667"
"9.000.771.936",28-04-1992,"0447.169.109"
"9.000.772.134",01-03-1992,"0447.175.641"
"9.000.772.530",04-05-1992,"0447.191.378"
"9.000.773.322",28-02-1992,"0447.244.729"
"9.000.773.421",01-05-1992,"0447.265.515"
