Category,Code,Language,Description
Nace2008,2229002,FR,"Fabrication d'articles en matières plastiques (y compris les matériaux composites) pour usages techniques, sur devis et pour compte de tiers"
Nace2008,2229003,FR,Fabrication pour compte de tiers de parties de jouets en matières plastiques
Nace2008,23,FR,Fabrication d'autres produits minéraux non métalliques
Nace2008,231,FR,Fabrication de verre et d'articles en verre
Nace2008,2311,FR,Fabrication de verre plat
Nace2008,23110,FR,Fabrication de verre plat
Nace2008,2311001,FR,"Fabrication de verre plat, y compris le verre plat armé, coloré ou teinté"
Nace2008,2312,FR,Façonnage et transformation du verre plat
Nace2008,23120,FR,Façonnage et transformation du verre plat
Nace2008,2312001,FR,Fabrication de verre plat trempé ou formé de feuilles contre-collées
Nace2008,2312002,FR,Fabrication de miroirs en verre
Nace2008,2312003,FR,Fabrication de vitrages isolants à parois multiples
Nace2008,2313,FR,Fabrication de verre creux
Nace2008,23130,FR,Fabrication de verre creux
Nace2008,2313001,FR,"Fabrication de bouteilles et de flacons, de pots, de bocaux et autres récipients en verre ou en cristal"
Nace2008,2313002,FR,Fabrication de verres à boire et d'autres articles en verre ou en cristal à usage domestique
Nace2008,2313003,FR,Fabrication d'articles décoratifs en verre ou en cristal
Nace2008,2313004,FR,"Façonnage du verre creux : taille, gravure, etc."
Nace2008,2314,FR,Fabrication de fibres de verre
Nace2008,23140,FR,Fabrication de fibres de verre
Nace2008,2314001,FR,Fabrication de fibres de verre et de produits non tissés en cette matière
Nace2008,2319,FR,"Fabrication et façonnage d'autres articles en verre, y compris verre technique"
Nace2008,23190,FR,"Fabrication et façonnage d'autres articles en verre, y compris verre technique"
Nace2008,2319001,FR,Fabrication de cônes et écrans pour téléviseurs
Nace2008,2319002,FR,"Fabrication de verres d'horlogerie, verres d'optique et d'éléments d'optique non travaillés optiquement"
Nace2008,2319003,FR,Fabrication de verrerie utilisée en bijouterie de fantaisie
Nace2008,232,FR,Fabrication de produits réfractaires
Nace2008,2320,FR,Fabrication de produits réfractaires
Nace2008,23200,FR,Fabrication de produits réfractaires
Nace2008,2320001,FR,"Fabrication de mortiers, de bétons, etc., réfractaires"
Nace2008,233,FR,Fabrication de matériaux de construction en terre cuite
Nace2008,2331,FR,Fabrication de carreaux en céramique
Nace2008,23310,FR,Fabrication de carreaux en céramique
Nace2008,2331001,FR,"Fabrication de carreaux pour le revêtement des murs et des cheminées, d'abacules, en céramique non réfractaire"
Nace2008,2332,FR,"Fabrication de briques, de tuiles et de produits de construction en terre cuite"
Nace2008,23321,FR,Fabrication de briques
Nace2008,2332101,FR,Fabrication de briques et de briques perforées ou creuses en terre cuite non réfractaire
Nace2008,23322,FR,"Fabrication de tuiles, de carrelages et d'autres produits de construction en terre cuite"
Nace2008,2332201,FR,Fabrication de tuiles en terre cuite
Nace2008,2332211,FR,Fabrication de hourdis creux en terre cuite
Nace2008,2332212,FR,"Fabrication de produits divers en terre cuite:  bacs à fleurs, pots, etc."
Nace2008,234,FR,Fabrication d'autres produits en céramique et en porcelaine
Nace2008,2341,FR,Fabrication d'articles céramiques à usage domestique ou ornemental
Nace2008,23410,FR,Fabrication d'articles céramiques à usage domestique ou ornemental
Nace2008,2341001,FR,Fabrication de vaisselle et autres articles de ménage en porcelaine
Nace2008,2341002,FR,Fabrication de statuettes et autres objets d'ornementation en porcelaine
Nace2008,2341011,FR,"Fabrication de vaisselle et autres articles de ménage en faïence, grès ou terre commune"
Nace2008,2341012,FR,Fabrication de statuettes et d'objets d'ornementation en céramique autre que la porcelaine
Nace2008,2342,FR,Fabrication d'appareils sanitaires en céramique
Nace2008,23420,FR,Fabrication d'appareils sanitaires en céramique
Nace2008,2342001,FR,Fabrication d'appareils sanitaires en céramique
Nace2008,2343,FR,Fabrication d'isolateurs et de pièces isolantes en céramique
Nace2008,23430,FR,Fabrication d'isolateurs et de pièces isolantes en céramique
Nace2008,2344,FR,Fabrication d'autres produits céramiques à usage technique
Nace2008,23440,FR,Fabrication d'autres produits céramiques à usage technique
Nace2008,2344001,FR,Fabrication de produits céramiques pour usages chimiques ou industriels
Nace2008,2349,FR,Fabrication d'autres produits céramiques
Nace2008,23490,FR,Fabrication d'autres produits céramiques
Nace2008,2349001,FR,Fabrications de produits céramiques n.d.a.
Nace2008,235,FR,"Fabrication de ciment, de chaux et de plâtre"
Nace2008,2351,FR,Fabrication de ciment
Nace2008,23510,FR,Fabrication de ciment
Nace2008,2352,FR,Fabrication de chaux et de plâtre
Nace2008,23520,FR,Fabrication de chaux et de plâtre
Nace2008,2352001,FR,"Fabrication de chaux: chaux vive, chaux éteinte et chaux hydraulique"
Nace2008,2352011,FR,Fabrication de plâtre
Nace2008,236,FR,"Fabrication d'ouvrages en béton, en ciment ou en plâtre"
Nace2008,2361,FR,Fabrication d'éléments en béton pour la construction
Nace2008,23610,FR,Fabrication d'éléments en béton pour la construction
Nace2008,2361001,FR,"Fabrication d'ouvrages préfabriqués en béton, utilisés en construction: tuiles, carreaux, dalles, briques, hourdis creux, plaques, panneaux, tuyaux, piliers, etc."
Nace2008,2361002,FR,Fabrication d'éléments préfabriqués en béton pour le bâtiment et le génie civil
Nace2008,2362,FR,Fabrication d'éléments en plâtre pour la construction
Nace2008,23620,FR,Fabrication d'éléments en plâtre pour la construction
Nace2008,2363,FR,Fabrication de béton prêt à l'emploi
Nace2008,23630,FR,Fabrication de béton prêt à l'emploi
Nace2008,2363001,FR,Fabrication de bétons et de mortiers prêts à l'emploi
Nace2008,2364,FR,Fabrication de mortiers et de bétons secs
Nace2008,23640,FR,Fabrication de mortiers et de bétons secs
Nace2008,2365,FR,Fabrication d'ouvrages en fibre-ciment
Nace2008,23650,FR,Fabrication d'ouvrages en fibre-ciment
Nace2008,2365001,FR,"Fabrication de matériaux de construction en substances végétales (laine de bois, paille, roseaux, joncs) agglomérés avec un liant minéral (ciment, plâtre, etc.)"
Nace2008,2365002,FR,"Fabrication d'ouvrages en amiante-ciment, cellulose-ciment ou similaires : plaques ondulées ou autres, panneaux, carreaux, tuiles, tuyaux, gaines, réservoirs, auges, bassins, éviers, cruchons, etc."
Nace2008,2369,FR,"Fabrication d'autres ouvrages en béton, en ciment ou en plâtre"
Nace2008,23690,FR,"Fabrication d'autres ouvrages en béton, en ciment ou en plâtre"
Nace2008,2369001,FR,"Fabrication d'autres ouvrages en béton, ciment, plâtre ou pierre artificielle, sans rapport direct avec la construction :statues, meubles, bas-reliefs, hauts-reliefs, vases, pots de fleurs, enz."
Nace2008,237,FR,"Taille, façonnage et finissage de pierres"
Nace2008,2370,FR,"Taille, façonnage et finissage de pierres"
Nace2008,23700,FR,"Taille, façonnage et finissage de pierres"
Nace2008,2370001,FR,"Taille, façonnage et finissage de la pierre destinée à la construction de bâtiments ou de routes, à la couverture de toitures, etc."
Nace2008,2370002,FR,Opérations réalisées sur des pierres brutes fournies par les carriers
Nace2008,2370003,FR,Production de pierres tombales et de monuments funéraires y compris éventuellement leur pose
Nace2008,239,FR,Fabrication de produits abrasifs et de produits minéraux non métalliques n.c.a.
Nace2008,2391,FR,Fabrication de produits abrasifs
Nace2008,23910,FR,Fabrication de produits abrasifs
Nace2008,2399,FR,Fabrication d'autres produits minéraux non métalliques n.c.a.
Nace2008,23990,FR,Fabrication d'autres produits minéraux non métalliques n.c.a.
Nace2008,2399001,FR,"Fabrication de garnitures de friction et de pièces non montées pour ces garnitures, à base de substances minérales ou de cellulose"
Nace2008,2399002,FR,Fabrication d'ouvrages en asphalte
Nace2008,2399003,FR,Fabrication de corindon artificiel
Nace2008,2399011,FR,Fabrication de papiers asphaltés
Nace2008,24,FR,Métallurgie
Nace2008,241,FR,Sidérurgie
Nace2008,2410,FR,Sidérurgie
Nace2008,24100,FR,Sidérurgie
Nace2008,242,FR,"Fabrication de tubes, de tuyaux, de profilés creux et d'accessoires correspondants en acier"
Nace2008,2420,FR,"Fabrication de tubes, de tuyaux, de profilés creux et d'accessoires correspondants en acier"
Nace2008,24200,FR,"Fabrication de tubes, de tuyaux, de profilés creux et d'accessoires correspondants en acier"
Nace2008,2420001,FR,"Fabrication de tubes soudés par formage et soudage à froid ou à chaud, par formage et étirage à froid ou par formage et réduction à chaud"
Nace2008,2420002,FR,"Fabrication d'accessoires de tuyauterie en acier : brides plates ou à collerette forgée en acier, accessoires à souder bout à bout en acier, accessoires filetés et autres accessoires en acier"
Nace2008,243,FR,Fabrication d'autres produits de première transformation de l'acier
Nace2008,2431,FR,Étirage à froid de barres
Nace2008,24310,FR,Étirage à froid de barres
Nace2008,2432,FR,Laminage à froid de feuillards
Nace2008,24320,FR,Laminage à froid de feuillards
Nace2008,2432001,FR,"Fabrication de produits laminés plats en acier, nus ou revêtus, enroulés ou non, d'une largeur n'excédant pas 600 mm, obtenus par relaminage à froid de produits plats laminés à chaud"
Nace2008,2433,FR,Profilage à froid par formage ou pliage
Nace2008,24330,FR,Profilage à froid par formage ou pliage
Nace2008,2434,FR,Tréfilage à froid
Nace2008,24340,FR,Tréfilage à froid
Nace2008,2434001,FR,Fabrication de fils d'acier par tréfilage ou étirage à froid
Nace2008,244,FR,Production de métaux précieux et d'autres métaux non ferreux
Nace2008,2441,FR,Production de métaux précieux
Nace2008,24410,FR,Production de métaux précieux
Nace2008,2441001,FR,Production d'alliages de métaux précieux
Nace2008,2442,FR,Métallurgie de l'aluminium
Nace2008,24420,FR,Métallurgie de l'aluminium
Nace2008,2443,FR,"Métallurgie du plomb, du zinc ou de l'étain"
Nace2008,24430,FR,"Métallurgie du plomb, du zinc ou de l'étain"
Nace2008,2444,FR,Métallurgie du cuivre
Nace2008,24440,FR,Métallurgie du cuivre
Nace2008,2445,FR,Métallurgie des autres métaux non ferreux
Nace2008,24450,FR,Métallurgie des autres métaux non ferreux
Nace2008,2446,FR,Élaboration et transformation de matières nucléaires
Nace2008,24460,FR,Élaboration et transformation de matières nucléaires
Nace2008,245,FR,Fonderie de métaux
Nace2008,2451,FR,Fonderie de fonte
Nace2008,24510,FR,Fonderie de fonte
Nace2008,2451001,FR,Fonderie de produits finis ou de demi-produits en fonte
Nace2008,2452,FR,Fonderie d'acier
Nace2008,24520,FR,Fonderie d'acier
Nace2008,2452001,FR,Fonderie de produits finis ou de demi-produits en acier
Nace2008,2453,FR,Fonderie de métaux légers
Nace2008,24530,FR,Fonderie de métaux légers
Nace2008,2454,FR,Fonderie d'autres métaux non ferreux
Nace2008,24540,FR,Fonderie d'autres métaux non ferreux
Nace2008,25,FR,"Fabrication de produits métalliques, à l'exception des machines et des équipements"
Nace2008,251,FR,Fabrication d'éléments en métal pour la construction
Nace2008,2511,FR,Fabrication de structures métalliques et de parties de structures
Nace2008,25110,FR,Fabrication de structures métalliques et de parties de structures
Nace2008,2511001,FR,Fabrication de cadres métalliques ou d'ossatures pour la construction
Nace2008,2511002,FR,"Fabrication d'ossatures métalliques pour équipements industriels (ossatures de hauts fourneaux, de matériels de manutention, etc.)"
Nace2008,2511003,FR,"Fabrication de constructions préfabriquées principalement en métaux: baraques de chantier, éléments modulaires pour expositions, cabines téléphoniques, etc."
Nace2008,2512,FR,Fabrication de portes et de fenêtres en métal
Nace2008,25120,FR,Fabrication de portes et de fenêtres en métal
Nace2008,2512001,FR,"Fabrication de menuiseries métalliques: portes et fenêtres avec chambranles, volets, cloisons mobiles,grilles, portes de garage, etc."
Nace2008,252,FR,"Fabrication de réservoirs, citernes et conteneurs métalliques"
Nace2008,2521,FR,Fabrication de radiateurs et de chaudières pour le chauffage central
Nace2008,25210,FR,Fabrication de radiateurs et de chaudières pour le chauffage central
Nace2008,2521001,FR,Fabrication de radiateurs et de chaudières pour le chauffage central
Nace2008,2529,FR,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques"
Nace2008,25290,FR,"Fabrication d'autres réservoirs, citernes et conteneurs métalliques"
Nace2008,2529001,FR,"Fabrication de silos, de réservoirs, de citernes et de récipients similaires en métaux, d'une capacité supérieure à 300 litres"
Nace2008,2529002,FR,Fabrication de récipients métalliques pour gaz comprimés ou liquéfiés
Nace2008,253,FR,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central"
Nace2008,2530,FR,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central"
Nace2008,25300,FR,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central"
Nace2008,2530001,FR,Fabrication de générateurs produisant de la vapeur d'eau ou d'autres types de vapeur
Nace2008,2530002,FR,"Fabrication d'appareils auxiliaires pour générateurs de vapeur:  condensateurs, économiseurs, surchauffeurs, collecteurs et accumulateurs de vapeur"
Nace2008,2530003,FR,"Conception, construction et installation de réseaux de tuyauterie, comprenant un traitement complémentaire des tubes de manière à réaliser principalement des conduites ou des réseaux sous pression"
Nace2008,254,FR,Fabrication d'armes et de munitions
Nace2008,2540,FR,Fabrication d'armes et de munitions
Nace2008,25400,FR,Fabrication d'armes et de munitions
Nace2008,2540001,FR,Fabrication de matériel d'artillerie et de missiles balistiques
Nace2008,2540002,FR,Fabrication d'armes de guerre légères
Nace2008,255,FR,"Forge, emboutissage, estampage des métaux; métallurgie des poudres"
Nace2008,2550,FR,"Forge, emboutissage, estampage des métaux; métallurgie des poudres"
Nace2008,25501,FR,Forge
Nace2008,2550101,FR,Production pour des tiers de pièces forgées en métaux
Nace2008,2550102,FR,"Production et montage de pièces forgées pour la construction: rampes d'escalier, balustrades, etc."
Nace2008,25502,FR,"Emboutissage, estampage et profilage des métaux; métallurgie des poudres"
Nace2008,2550201,FR,Production pour des tiers de pièces matricées en métaux non ferreux
Nace2008,2550211,FR,"Production d'objets métalliques, directement à partir de poudres de métaux par traitement thermique (frittage) ou compression"
Nace2008,256,FR,Traitement et revêtement des métaux; usinage
